query_name,query_family,optimizer_name,inference_time_ms,actual_latency_ms,end_to_end_time_ms,estimated_cost,plan_json_hash,split_name,training_time_s
20b.sql,20,PostgreSQL_Default,0.0002500019036233425,0.037,0.03725000190362334,12421.36,-7174483766630276965,base_query_split_1,4.125002305954695e-06
20b.sql,20,PostgreSQL_GEQO(t=2),0.000625033862888813,0.035,0.035625033862888816,12421.36,-1937763132420238278,base_query_split_1,3.208988346159458e-06
20b.sql,20,XGBoostLQO,52.16137500246987,0.039,52.20037500246987,12421.36,-7937767989833190743,base_query_split_1,3.431779167964123
1b.sql,1,PostgreSQL_Default,0.003583962097764015,45.133,45.13658396209777,20247.74,-834292425643667900,base_query_split_1,4.125002305954695e-06
1b.sql,1,PostgreSQL_GEQO(t=2),0.0006660120561718941,45.098,45.09866601205617,20218.0,4203051579914215029,base_query_split_1,3.208988346159458e-06
1b.sql,1,XGBoostLQO,11.494291014969349,0.079,11.57329101496935,26871.12,-5681510891086667858,base_query_split_1,3.431779167964123
1c.sql,1,PostgreSQL_Default,0.00020797597244381905,47.685,47.685207975972446,19594.78,5785292632467374913,base_query_split_1,4.125002305954695e-06
1c.sql,1,PostgreSQL_GEQO(t=2),0.001207983586937189,46.315,46.316207983586935,19594.78,-4092920933552466409,base_query_split_1,3.208988346159458e-06
1c.sql,1,XGBoostLQO,15.46858303481713,1.819,17.28758303481713,25245.57,5655780756352395748,base_query_split_1,3.431779167964123
1a.sql,1,PostgreSQL_Default,0.0002500019036233425,48.812,48.81225000190362,19692.96,5860913792438176814,base_query_split_1,4.125002305954695e-06
1a.sql,1,PostgreSQL_GEQO(t=2),0.0007919734343886375,48.666,48.666791973434385,19692.96,-8727157279391600858,base_query_split_1,3.208988346159458e-06
1a.sql,1,XGBoostLQO,11.409500031732023,2.563,13.972500031732023,25482.37,-7864703645719062590,base_query_split_1,3.431779167964123
1d.sql,1,PostgreSQL_Default,0.0002500019036233425,45.249,45.249250001903626,21140.63,6947363777143435860,base_query_split_1,4.125002305954695e-06
1d.sql,1,PostgreSQL_GEQO(t=2),0.00100000761449337,45.154,45.1550000076145,21083.25,582525403176242694,base_query_split_1,3.208988346159458e-06
1d.sql,1,XGBoostLQO,12.18904199777171,0.08,12.26904199777171,29070.53,6214076721388934091,base_query_split_1,3.431779167964123
